#vitesse;gauche;droit
-167;-83.0;-89.0
-168;-108.0;-100.0
-168;-84.0;-90.0
-168;-91.0;-83.0
-168;-85.0;-92.0
-168;-92.0;-81.0
-168;-80.0;-87.0
-168;-89.0;-80.0
-168;-84.0;-91.0
-168;-90.0;-82.0
-168;-83.0;-90.0
-169;-106.0;-97.0
-169;-78.0;-130.0
-169;-75.0;-141.0
-169;-73.0;-135.0
-169;-86.0;-105.0
-169;-81.0;-107.0
-169;-90.0;-89.0
-169;-83.0;-95.0
-169;-93.0;-85.0
-169;-82.0;-92.0
-170;-104.0;-99.0
-170;-81.0;-91.0
-170;-90.0;-83.0
-170;-82.0;-92.0
-170;-93.0;-82.0
-170;-84.0;-90.0
-170;-93.0;-84.0
-170;-85.0;-91.0
-170;-94.0;-83.0
-170;-83.0;-90.0
-171;-103.0;-95.0
-171;-83.0;-88.0
-171;-95.0;-80.0
-171;-88.0;-92.0
-171;-95.0;-81.0
-171;-85.0;-90.0
-171;-94.0;-81.0
-171;-85.0;-91.0
-171;-100.0;-82.0
-171;-91.0;-91.0
-172;-116.0;-100.0
-172;-88.0;-93.0
-172;-95.0;-84.0
-172;-86.0;-93.0
-172;-95.0;-85.0
-172;-83.0;-95.0
-172;-90.0;-89.0
-172;-84.0;-102.0
-172;-93.0;-89.0
-172;-85.0;-95.0
-173;-111.0;-100.0
-173;-85.0;-94.0
-173;-95.0;-87.0
-173;-86.0;-94.0
-173;-94.0;-85.0
-173;-85.0;-95.0
-173;-91.0;-84.0
-173;-82.0;-93.0
-173;-93.0;-85.0
-173;-83.0;-93.0
-174;-108.0;-100.0
-174;-87.0;-91.0
-174;-95.0;-81.0
-174;-87.0;-92.0
-174;-97.0;-84.0
-174;-89.0;-92.0
-174;-97.0;-86.0
-174;-88.0;-95.0
-174;-95.0;-86.0
-174;-88.0;-96.0
-175;-111.0;-102.0
-175;-86.0;-92.0
-175;-95.0;-81.0
-175;-85.0;-94.0
-175;-96.0;-87.0
-175;-85.0;-96.0
-175;-94.0;-86.0
-175;-86.0;-95.0
-175;-95.0;-88.0
-175;-87.0;-95.0
-176;-116.0;-105.0
-176;-87.0;-94.0
-176;-95.0;-86.0
-176;-85.0;-94.0
-176;-96.0;-86.0
-176;-87.0;-95.0
-176;-95.0;-89.0
-176;-86.0;-100.0
-176;-98.0;-93.0
-176;-87.0;-97.0
-177;-116.0;-105.0
-177;-88.0;-94.0
-177;-97.0;-84.0
-177;-88.0;-95.0
-177;-99.0;-87.0
-177;-88.0;-95.0
-177;-97.0;-86.0
-177;-89.0;-97.0
-177;-100.0;-86.0
-177;-92.0;-93.0
-178;-112.0;-98.0
-178;-88.0;-96.0
-178;-94.0;-87.0
-178;-87.0;-94.0
-178;-97.0;-87.0
-178;-90.0;-98.0
-178;-101.0;-87.0
-178;-90.0;-98.0
-178;-100.0;-88.0
-178;-92.0;-95.0
-179;-117.0;-97.0
-179;-91.0;-93.0
-179;-97.0;-85.0
-179;-89.0;-97.0
-179;-98.0;-85.0
-179;-89.0;-96.0
-179;-97.0;-86.0
-179;-88.0;-96.0
-179;-99.0;-91.0
-179;-89.0;-98.0
-180;-112.0;-101.0
-180;-90.0;-100.0
-180;-101.0;-90.0
-180;-90.0;-98.0
-180;-98.0;-90.0
-180;-89.0;-98.0
-180;-99.0;-92.0
-180;-89.0;-102.0
-180;-99.0;-92.0
-180;-89.0;-98.0
-181;-110.0;-100.0
-181;-89.0;-98.0
-181;-100.0;-89.0
-181;-89.0;-97.0
-181;-101.0;-90.0
-181;-93.0;-101.0
-181;-102.0;-85.0
-181;-93.0;-94.0
-181;-100.0;-86.0
-181;-90.0;-98.0
-182;-113.0;-106.0
-182;-89.0;-104.0
-182;-101.0;-90.0
-182;-92.0;-96.0
-182;-104.0;-86.0
-182;-93.0;-97.0
-182;-103.0;-89.0
-182;-93.0;-97.0
-182;-102.0;-88.0
-182;-89.0;-96.0
-183;-108.0;-102.0
-183;-89.0;-98.0
-183;-99.0;-88.0
-183;-91.0;-100.0
-183;-101.0;-94.0
-183;-93.0;-106.0
-183;-103.0;-92.0
-183;-94.0;-101.0
-183;-105.0;-87.0
-183;-93.0;-99.0
-184;-114.0;-101.0
-184;-90.0;-102.0
-184;-101.0;-93.0
-184;-93.0;-102.0
-184;-104.0;-91.0
-184;-94.0;-102.0
-184;-106.0;-92.0
-184;-93.0;-104.0
-184;-103.0;-94.0
-184;-94.0;-103.0
-185;-117.0;-108.0
-185;-95.0;-102.0
-185;-104.0;-94.0
-185;-94.0;-107.0
-185;-103.0;-94.0
-185;-93.0;-104.0
-185;-104.0;-94.0
-185;-93.0;-103.0
-185;-103.0;-94.0
-185;-92.0;-105.0
-186;-116.0;-110.0
-186;-94.0;-103.0
-186;-101.0;-94.0
-186;-95.0;-107.0
-186;-104.0;-95.0
-186;-95.0;-105.0
-186;-106.0;-95.0
-186;-94.0;-104.0
-186;-103.0;-93.0
-186;-93.0;-99.0
-187;-118.0;-107.0
-187;-97.0;-102.0
-187;-103.0;-95.0
-187;-95.0;-104.0
-187;-105.0;-94.0
-187;-94.0;-101.0
-187;-105.0;-93.0
-187;-92.0;-106.0
-187;-99.0;-98.0
-187;-94.0;-104.0
-188;-117.0;-109.0
-188;-93.0;-107.0
-188;-104.0;-93.0
-188;-95.0;-105.0
-188;-105.0;-91.0
-188;-96.0;-100.0
-188;-104.0;-92.0
-188;-96.0;-102.0
-188;-105.0;-94.0
-188;-97.0;-104.0
-189;-121.0;-109.0
-189;-98.0;-107.0
-189;-110.0;-93.0
-189;-95.0;-103.0
-189;-108.0;-93.0
-189;-98.0;-102.0
-189;-108.0;-98.0
-189;-98.0;-106.0
-189;-107.0;-96.0
-189;-98.0;-105.0
-190;-122.0;-113.0
-190;-96.0;-107.0
-190;-107.0;-95.0
-190;-97.0;-107.0
-190;-108.0;-96.0
-190;-96.0;-108.0
-190;-107.0;-97.0
-190;-97.0;-107.0
-190;-104.0;-99.0
-190;-96.0;-105.0
-191;-118.0;-109.0
-191;-93.0;-104.0
-191;-103.0;-96.0
-191;-94.0;-107.0
-191;-106.0;-97.0
-191;-98.0;-107.0
-191;-107.0;-98.0
-191;-97.0;-105.0
-191;-102.0;-95.0
-191;-95.0;-102.0
-192;-121.0;-107.0
-192;-97.0;-105.0
-192;-108.0;-95.0
-192;-95.0;-105.0
-192;-108.0;-96.0
-192;-102.0;-103.0
-192;-111.0;-90.0
-192;-99.0;-99.0
-192;-108.0;-94.0
-192;-99.0;-103.0
-193;-123.0;-111.0
-193;-98.0;-105.0
-193;-109.0;-94.0
-193;-98.0;-101.0
-193;-108.0;-91.0
-193;-96.0;-102.0
-193;-107.0;-92.0
-193;-98.0;-104.0
-193;-108.0;-96.0
-193;-99.0;-106.0
-194;-125.0;-109.0
-194;-98.0;-103.0
-194;-107.0;-91.0
-194;-99.0;-103.0
-194;-111.0;-96.0
-194;-98.0;-107.0
-194;-110.0;-96.0
-194;-100.0;-104.0
-194;-112.0;-92.0
-194;-99.0;-104.0
-195;-122.0;-111.0
-195;-99.0;-107.0
-195;-108.0;-98.0
-195;-97.0;-107.0
-195;-109.0;-100.0
-195;-98.0;-111.0
-195;-109.0;-101.0
-195;-95.0;-111.0
-195;-109.0;-101.0
-195;-98.0;-110.0
-196;-125.0;-111.0
-196;-100.0;-109.0
-196;-109.0;-99.0
-196;-99.0;-107.0
-196;-111.0;-99.0
-196;-97.0;-107.0
-196;-108.0;-97.0
-196;-99.0;-108.0
-196;-111.0;-100.0
-196;-99.0;-112.0
-197;-124.0;-112.0
-197;-100.0;-109.0
-197;-111.0;-98.0
-197;-100.0;-110.0
-197;-109.0;-100.0
-197;-100.0;-108.0
-197;-109.0;-99.0
-197;-98.0;-108.0
-197;-111.0;-102.0
-197;-98.0;-110.0
-198;-122.0;-115.0
-198;-101.0;-111.0
-198;-112.0;-100.0
-198;-99.0;-113.0
-198;-108.0;-99.0
-198;-102.0;-110.0
-198;-111.0;-98.0
-198;-99.0;-109.0
-198;-110.0;-100.0
-198;-99.0;-108.0
-199;-128.0;-116.0
-199;-103.0;-111.0
-199;-114.0;-103.0
-199;-102.0;-112.0
-199;-111.0;-102.0
-199;-101.0;-111.0
-199;-112.0;-98.0
-199;-103.0;-112.0
-199;-113.0;-104.0
-199;-103.0;-113.0
-200;-127.0;-116.0
-200;-103.0;-112.0
-200;-114.0;-103.0
-200;-104.0;-111.0
-200;-116.0;-105.0
-200;-104.0;-115.0
-200;-115.0;-103.0
-200;-107.0;-113.0
-200;-116.0;-101.0
-200;-104.0;-110.0
-201;-128.0;-113.0
-201;-105.0;-114.0
-201;-116.0;-100.0
-201;-109.0;-111.0
-201;-120.0;-102.0
-201;-105.0;-116.0
-201;-116.0;-105.0
-201;-104.0;-112.0
-201;-116.0;-101.0
-201;-104.0;-115.0
-202;-132.0;-122.0
-202;-103.0;-115.0
-202;-110.0;-104.0
-202;-99.0;-112.0
-202;-112.0;-102.0
-202;-104.0;-112.0
-202;-114.0;-106.0
-202;-104.0;-114.0
-202;-116.0;-103.0
-202;-102.0;-113.0
-203;-129.0;-118.0
-203;-104.0;-119.0
-203;-116.0;-105.0
-203;-105.0;-115.0
-203;-115.0;-104.0
-203;-104.0;-114.0
-203;-113.0;-102.0
-203;-103.0;-114.0
-203;-113.0;-104.0
-203;-104.0;-114.0
-204;-129.0;-113.0
-204;-107.0;-110.0
-204;-115.0;-104.0
-204;-105.0;-113.0
-204;-118.0;-105.0
-204;-106.0;-116.0
-204;-119.0;-103.0
-204;-106.0;-114.0
-204;-118.0;-103.0
-204;-107.0;-115.0
-205;-133.0;-120.0
-205;-106.0;-116.0
-205;-117.0;-104.0
-205;-108.0;-115.0
-205;-118.0;-98.0
-205;-105.0;-110.0
-205;-113.0;-104.0
-205;-105.0;-114.0
-205;-115.0;-103.0
-205;-106.0;-113.0
-206;-136.0;-127.0
-206;-106.0;-123.0
-206;-117.0;-111.0
-206;-107.0;-118.0
-206;-117.0;-104.0
-206;-106.0;-115.0
-206;-115.0;-104.0
-206;-105.0;-119.0
-206;-117.0;-106.0
-206;-106.0;-113.0
-207;-139.0;-119.0
-207;-108.0;-112.0
-207;-121.0;-106.0
-207;-109.0;-110.0
-207;-120.0;-100.0
-207;-106.0;-113.0
-207;-114.0;-104.0
-207;-107.0;-115.0
-207;-116.0;-105.0
-207;-106.0;-117.0
-208;-137.0;-123.0
-208;-109.0;-116.0
-208;-119.0;-104.0
-208;-107.0;-119.0
-208;-119.0;-106.0
-208;-108.0;-122.0
-208;-120.0;-109.0
-208;-109.0;-119.0
-208;-118.0;-108.0
-208;-108.0;-118.0
-209;-137.0;-129.0
-209;-109.0;-118.0
-209;-119.0;-105.0
-209;-109.0;-114.0
-209;-119.0;-107.0
-209;-107.0;-118.0
-209;-118.0;-105.0
-209;-108.0;-118.0
-209;-122.0;-107.0
-209;-111.0;-116.0
-210;-139.0;-124.0
-210;-107.0;-118.0
-210;-119.0;-106.0
-210;-110.0;-116.0
-210;-120.0;-105.0
-210;-103.0;-120.0
-210;-117.0;-110.0
-210;-109.0;-121.0
-210;-120.0;-110.0
-210;-110.0;-115.0
-211;-143.0;-129.0
-211;-109.0;-120.0
-211;-125.0;-109.0
-211;-113.0;-120.0
-211;-122.0;-108.0
-211;-112.0;-115.0
-211;-121.0;-107.0
-211;-111.0;-118.0
-211;-122.0;-106.0
-211;-114.0;-117.0
-212;-139.0;-118.0
-212;-112.0;-117.0
-212;-122.0;-108.0
-212;-110.0;-118.0
-212;-123.0;-106.0
-212;-109.0;-118.0
-212;-121.0;-110.0
-212;-109.0;-123.0
-212;-121.0;-110.0
-212;-110.0;-118.0
-213;-133.0;-121.0
-213;-109.0;-118.0
-213;-118.0;-106.0
-213;-108.0;-120.0
-213;-119.0;-108.0
-213;-112.0;-120.0
-213;-123.0;-108.0
-213;-110.0;-118.0
-213;-121.0;-105.0
-213;-111.0;-119.0
-214;-134.0;-124.0
-214;-110.0;-121.0
-214;-119.0;-109.0
-214;-109.0;-120.0
-214;-120.0;-110.0
-214;-112.0;-117.0
-214;-124.0;-107.0
-214;-112.0;-117.0
-214;-124.0;-108.0
-214;-114.0;-119.0
-215;-141.0;-121.0
-215;-115.0;-118.0
-215;-126.0;-109.0
-215;-113.0;-122.0
-215;-124.0;-111.0
-215;-113.0;-127.0
-215;-124.0;-114.0
-215;-113.0;-126.0
-215;-124.0;-110.0
-215;-114.0;-118.0
-216;-137.0;-120.0
-216;-115.0;-120.0
-216;-124.0;-112.0
-216;-113.0;-123.0
-216;-123.0;-111.0
-216;-112.0;-121.0
-216;-125.0;-111.0
-216;-112.0;-120.0
-216;-123.0;-110.0
-216;-112.0;-121.0
-217;-135.0;-127.0
-217;-108.0;-124.0
-217;-121.0;-111.0
-217;-110.0;-117.0
-217;-121.0;-110.0
-217;-111.0;-118.0
-217;-123.0;-108.0
-217;-110.0;-123.0
-217;-121.0;-110.0
-217;-109.0;-122.0
-218;-136.0;-120.0
-218;-114.0;-121.0
-218;-128.0;-110.0
-218;-115.0;-122.0
-218;-128.0;-112.0
-218;-116.0;-124.0
-218;-126.0;-112.0
-218;-113.0;-124.0
-218;-127.0;-108.0
-218;-115.0;-117.0
-219;-141.0;-122.0
-219;-115.0;-124.0
-219;-127.0;-114.0
-219;-115.0;-125.0
-219;-126.0;-115.0
-219;-115.0;-128.0
-219;-124.0;-116.0
-219;-114.0;-128.0
-219;-127.0;-115.0
-219;-114.0;-127.0
-220;-139.0;-129.0
-220;-115.0;-128.0
-220;-123.0;-130.0
-220;-112.0;-148.0
-220;-125.0;-126.0
-220;-114.0;-130.0
-220;-126.0;-118.0
-220;-115.0;-129.0
-220;-129.0;-114.0
-220;-115.0;-125.0
-221;-141.0;-126.0
-221;-115.0;-127.0
-221;-130.0;-116.0
-221;-114.0;-125.0
-221;-128.0;-113.0
-221;-116.0;-126.0
-221;-128.0;-114.0
-221;-115.0;-126.0
-221;-127.0;-112.0
-221;-116.0;-125.0
-222;-148.0;-131.0
-222;-114.0;-126.0
-222;-124.0;-115.0
-222;-114.0;-125.0
-222;-128.0;-112.0
-222;-116.0;-125.0
-222;-129.0;-114.0
-222;-118.0;-127.0
-222;-130.0;-117.0
-222;-120.0;-126.0
-223;-155.0;-132.0
-223;-119.0;-122.0
-223;-130.0;-114.0
-223;-116.0;-125.0
-223;-126.0;-109.0
-223;-116.0;-122.0
-223;-128.0;-114.0
-223;-115.0;-126.0
-223;-127.0;-117.0
-223;-116.0;-124.0
-224;-149.0;-135.0
-224;-117.0;-125.0
-224;-129.0;-116.0
-224;-117.0;-130.0
-224;-130.0;-116.0
-224;-119.0;-125.0
-224;-129.0;-114.0
-224;-120.0;-127.0
-224;-131.0;-115.0
-224;-118.0;-128.0
-225;-156.0;-135.0
-225;-123.0;-125.0
-225;-132.0;-111.0
-225;-120.0;-122.0
-225;-130.0;-112.0
-225;-119.0;-127.0
-225;-129.0;-114.0
-225;-121.0;-129.0
-225;-135.0;-117.0
-225;-121.0;-129.0
-226;-155.0;-138.0
-226;-122.0;-129.0
-226;-134.0;-116.0
-226;-119.0;-130.0
-226;-133.0;-117.0
-226;-122.0;-128.0
-226;-130.0;-114.0
-226;-120.0;-128.0
-226;-132.0;-116.0
-226;-120.0;-131.0
-227;-148.0;-135.0
-227;-120.0;-130.0
-227;-133.0;-117.0
-227;-120.0;-128.0
-227;-131.0;-119.0
-227;-119.0;-130.0
-227;-133.0;-118.0
-227;-119.0;-130.0
-227;-129.0;-122.0
-227;-120.0;-134.0
-228;-155.0;-136.0
-228;-120.0;-126.0
-228;-133.0;-117.0
-228;-121.0;-130.0
-228;-133.0;-120.0
-228;-121.0;-129.0
-228;-135.0;-118.0
-228;-124.0;-125.0
-228;-135.0;-113.0
-228;-120.0;-126.0
-229;-155.0;-142.0
-229;-121.0;-132.0
-229;-132.0;-121.0
-229;-123.0;-129.0
-229;-131.0;-114.0
-229;-120.0;-125.0
-229;-129.0;-117.0
-229;-118.0;-132.0
-229;-126.0;-123.0
-229;-117.0;-134.0
-230;-152.0;-140.0
-230;-121.0;-130.0
-230;-133.0;-118.0
-230;-122.0;-129.0
-230;-136.0;-111.0
-230;-124.0;-104.0
-230;-134.0;-102.0
-230;-126.0;-122.0
-230;-135.0;-118.0
-230;-122.0;-133.0
-231;-155.0;-137.0
-231;-123.0;-131.0
-231;-132.0;-121.0
-231;-124.0;-140.0
-231;-137.0;-121.0
-231;-125.0;-135.0
-231;-135.0;-122.0
-231;-124.0;-131.0
-231;-136.0;-122.0
-231;-122.0;-135.0
-232;-157.0;-144.0
-232;-124.0;-131.0
-232;-137.0;-120.0
-232;-125.0;-134.0
-232;-135.0;-123.0
-232;-123.0;-135.0
-232;-134.0;-122.0
-232;-121.0;-131.0
-232;-134.0;-123.0
-232;-121.0;-135.0
-233;-157.0;-142.0
-233;-121.0;-132.0
-233;-134.0;-119.0
-233;-119.0;-133.0
-233;-135.0;-118.0
-233;-122.0;-132.0
-233;-135.0;-123.0
-233;-123.0;-136.0
-233;-134.0;-125.0
-233;-123.0;-134.0
-234;-161.0;-145.0
-234;-127.0;-132.0
-234;-140.0;-122.0
-234;-127.0;-133.0
-234;-140.0;-123.0
-234;-126.0;-135.0
-234;-141.0;-120.0
-234;-125.0;-135.0
-234;-138.0;-120.0
-234;-123.0;-133.0
-235;-158.0;-145.0
-235;-124.0;-138.0
-235;-135.0;-126.0
-235;-124.0;-133.0
-235;-139.0;-123.0
-235;-128.0;-134.0
-235;-141.0;-120.0
-235;-128.0;-134.0
-235;-139.0;-124.0
-235;-124.0;-136.0
-236;-159.0;-145.0
-236;-126.0;-135.0
-236;-138.0;-125.0
-236;-126.0;-143.0
-236;-142.0;-129.0
-236;-125.0;-139.0
-236;-137.0;-126.0
-236;-125.0;-136.0
-236;-139.0;-123.0
-236;-126.0;-137.0
-237;-159.0;-153.0
-237;-123.0;-142.0
-237;-136.0;-127.0
-237;-125.0;-137.0
-237;-138.0;-124.0
-237;-128.0;-138.0
-237;-140.0;-124.0
-237;-128.0;-140.0
-237;-139.0;-123.0
-237;-127.0;-139.0
-238;-162.0;-148.0
-238;-128.0;-140.0
-238;-143.0;-122.0
-238;-128.0;-137.0
-238;-139.0;-126.0
-238;-126.0;-139.0
-238;-141.0;-124.0
-238;-125.0;-137.0
-238;-138.0;-127.0
-238;-125.0;-141.0
-239;-163.0;-148.0
-239;-126.0;-136.0
-239;-141.0;-125.0
-239;-128.0;-138.0
-239;-140.0;-128.0
-239;-126.0;-140.0
-239;-139.0;-126.0
-239;-127.0;-137.0
-239;-137.0;-129.0
-239;-123.0;-140.0
-240;-161.0;-150.0
-240;-128.0;-141.0
-240;-135.0;-127.0
-240;-126.0;-139.0
-240;-138.0;-124.0
-240;-126.0;-138.0
-240;-137.0;-122.0
-240;-126.0;-140.0
-240;-134.0;-126.0
-240;-123.0;-138.0
-241;-157.0;-143.0
-241;-128.0;-134.0
-241;-142.0;-122.0
-241;-129.0;-141.0
-241;-142.0;-124.0
-241;-129.0;-141.0
-241;-145.0;-125.0
-241;-132.0;-138.0
-241;-146.0;-123.0
-241;-131.0;-137.0
-242;-166.0;-149.0
-242;-125.0;-137.0
-242;-139.0;-127.0
-242;-130.0;-136.0
-242;-145.0;-122.0
-242;-130.0;-136.0
-242;-143.0;-128.0
-242;-130.0;-141.0
-242;-143.0;-127.0
-242;-128.0;-139.0
-243;-167.0;-149.0
-243;-131.0;-140.0
-243;-141.0;-126.0
-243;-131.0;-139.0
-243;-143.0;-127.0
-243;-129.0;-143.0
-243;-143.0;-130.0
-243;-135.0;-138.0
-243;-148.0;-126.0
-243;-131.0;-139.0
-244;-169.0;-152.0
-244;-132.0;-142.0
-244;-143.0;-128.0
-244;-128.0;-144.0
-244;-139.0;-128.0
-244;-126.0;-144.0
-244;-140.0;-127.0
-244;-127.0;-143.0
-244;-143.0;-131.0
-244;-128.0;-142.0
-245;-165.0;-154.0
-245;-129.0;-142.0
-245;-143.0;-128.0
-245;-128.0;-141.0
-245;-144.0;-128.0
-245;-135.0;-139.0
-245;-145.0;-127.0
-245;-129.0;-141.0
-245;-140.0;-128.0
-245;-129.0;-144.0
-246;-167.0;-153.0
-246;-131.0;-139.0
-246;-143.0;-129.0
-246;-135.0;-146.0
-246;-147.0;-133.0
-246;-132.0;-142.0
-246;-143.0;-129.0
-246;-134.0;-142.0
-246;-146.0;-129.0
-246;-134.0;-142.0
-247;-174.0;-153.0
-247;-134.0;-141.0
-247;-147.0;-133.0
-247;-134.0;-146.0
-247;-147.0;-127.0
-247;-133.0;-140.0
-247;-150.0;-129.0
-247;-137.0;-146.0
-247;-148.0;-127.0
-247;-130.0;-138.0
-248;-163.0;-151.0
-248;-131.0;-144.0
-248;-143.0;-129.0
-248;-134.0;-139.0
-248;-147.0;-131.0
-248;-133.0;-146.0
-248;-143.0;-133.0
-248;-129.0;-146.0
-248;-144.0;-131.0
-248;-129.0;-143.0
-249;-166.0;-160.0
-249;-133.0;-146.0
-249;-146.0;-132.0
-249;-133.0;-143.0
-249;-149.0;-131.0
-249;-134.0;-147.0
-249;-146.0;-131.0
-249;-132.0;-144.0
-249;-141.0;-132.0
-249;-131.0;-147.0
-250;-171.0;-155.0
-250;-135.0;-145.0
-250;-148.0;-129.0
-250;-136.0;-143.0
-250;-152.0;-130.0
-250;-135.0;-147.0
-250;-150.0;-134.0
-250;-134.0;-149.0
-250;-151.0;-133.0
-250;-135.0;-145.0
-251;-171.0;-153.0
-251;-135.0;-142.0
-251;-149.0;-132.0
-251;-136.0;-147.0
-251;-149.0;-132.0
-251;-133.0;-143.0
-251;-148.0;-130.0
-251;-135.0;-142.0
-251;-148.0;-130.0
-251;-136.0;-145.0
-252;-173.0;-157.0
-252;-136.0;-148.0
-252;-150.0;-133.0
-252;-135.0;-142.0
-252;-148.0;-129.0
-252;-132.0;-146.0
-252;-147.0;-136.0
-252;-133.0;-147.0
-252;-150.0;-135.0
-252;-131.0;-145.0
-253;-170.0;-154.0
-253;-132.0;-142.0
-253;-148.0;-132.0
-253;-134.0;-147.0
-253;-144.0;-132.0
-253;-135.0;-146.0
-253;-150.0;-131.0
-253;-135.0;-146.0
-253;-146.0;-133.0
-253;-137.0;-152.0
-254;-175.0;-160.0
-254;-133.0;-149.0
-254;-147.0;-137.0
-254;-1136.0;-1149.0
-254;-148.0;-137.0
-254;-136.0;-146.0
-254;-152.0;-134.0
-254;-139.0;-144.0
-254;-150.0;-133.0
-254;-141.0;-147.0
-255;-189.0;-168.0
-255;-139.0;-147.0
-255;-151.0;-132.0
-255;-139.0;-149.0
-255;-149.0;-132.0
-255;-138.0;-147.0
-255;-152.0;-133.0
-255;-140.0;-147.0
-255;-151.0;-134.0
-255;-135.0;-149.0
-256;-176.0;-160.0
-256;-142.0;-150.0
-256;-150.0;-136.0
-256;-137.0;-148.0
-256;-152.0;-137.0
-256;-138.0;-150.0
-256;-150.0;-138.0
-256;-141.0;-152.0
-256;-156.0;-137.0
-256;-138.0;-151.0
-257;-181.0;-163.0
-257;-140.0;-152.0
-257;-152.0;-137.0
-257;-138.0;-152.0
-257;-156.0;-139.0
-257;-137.0;-151.0
-257;-152.0;-135.0
-257;-138.0;-151.0
-257;-153.0;-136.0
-257;-137.0;-150.0
-258;-178.0;-160.0
-258;-142.0;-148.0
-258;-158.0;-134.0
-258;-142.0;-149.0
-258;-156.0;-136.0
-258;-140.0;-152.0
-258;-153.0;-139.0
-258;-139.0;-153.0
-258;-151.0;-139.0
-258;-136.0;-152.0
-259;-177.0;-164.0
-259;-139.0;-150.0
-259;-153.0;-140.0
-259;-136.0;-151.0
-259;-151.0;-141.0
-259;-137.0;-152.0
-259;-152.0;-138.0
-259;-136.0;-151.0
-259;-154.0;-137.0
-259;-141.0;-152.0
-260;-181.0;-164.0
-260;-141.0;-156.0
-260;-155.0;-142.0
-260;-141.0;-152.0
-260;-156.0;-138.0
-260;-141.0;-154.0
-260;-153.0;-139.0
-260;-140.0;-149.0
-260;-155.0;-136.0
-260;-137.0;-149.0
-261;-177.0;-159.0
-261;-138.0;-149.0
-261;-152.0;-136.0
-261;-139.0;-151.0
-261;-152.0;-137.0
-261;-138.0;-155.0
-261;-153.0;-140.0
-261;-139.0;-153.0
-261;-152.0;-139.0
-261;-138.0;-153.0
-262;-177.0;-163.0
-262;-139.0;-150.0
-262;-153.0;-116.0
-262;-139.0;-133.0
-262;-156.0;-127.0
-262;-141.0;-145.0
-262;-154.0;-132.0
-262;-141.0;-150.0
-262;-153.0;-135.0
-262;-141.0;-151.0
-263;-173.0;-157.0
-263;-142.0;-154.0
-263;-154.0;-139.0
-263;-141.0;-155.0
-263;-156.0;-138.0
-263;-142.0;-153.0
-263;-157.0;-141.0
-263;-145.0;-155.0
-263;-158.0;-138.0
-263;-142.0;-154.0
-264;-174.0;-163.0
-264;-138.0;-157.0
-264;-152.0;-140.0
-264;-138.0;-158.0
-264;-154.0;-142.0
-264;-141.0;-151.0
-264;-157.0;-141.0
-264;-141.0;-157.0
-264;-155.0;-144.0
-264;-142.0;-156.0
-265;-180.0;-162.0
-265;-143.0;-158.0
-265;-154.0;-142.0
-265;-138.0;-156.0
-265;-154.0;-142.0
-265;-141.0;-156.0
-265;-157.0;-142.0
-265;-144.0;-152.0
-265;-160.0;-138.0
-265;-142.0;-153.0
-266;-187.0;-175.0
-266;-143.0;-155.0
-266;-157.0;-140.0
-266;-148.0;-158.0
-266;-161.0;-140.0
-266;-143.0;-154.0
-266;-157.0;-140.0
-266;-143.0;-154.0
-266;-162.0;-140.0
-266;-143.0;-158.0
-267;-180.0;-172.0
-267;-141.0;-158.0
-267;-153.0;-144.0
-267;-142.0;-158.0
-267;-160.0;-142.0
-267;-144.0;-157.0
-267;-158.0;-143.0
-267;-139.0;-160.0
-267;-160.0;-146.0
-267;-144.0;-155.0
-268;-188.0;-170.0
-268;-145.0;-158.0
-268;-161.0;-145.0
-268;-147.0;-157.0
-268;-161.0;-142.0
-268;-146.0;-159.0
-268;-163.0;-141.0
-268;-146.0;-158.0
-268;-159.0;-142.0
-268;-140.0;-160.0
-269;-181.0;-167.0
-269;-147.0;-155.0
-269;-160.0;-142.0
-269;-144.0;-162.0
-269;-161.0;-138.0
-269;-145.0;-153.0
-269;-161.0;-141.0
-269;-144.0;-158.0
-269;-159.0;-142.0
-269;-144.0;-157.0
-270;-186.0;-170.0
-270;-146.0;-155.0
-270;-158.0;-139.0
-270;-147.0;-157.0
-270;-162.0;-143.0
-270;-145.0;-161.0
-270;-166.0;-146.0
-270;-144.0;-159.0
-270;-158.0;-142.0
-270;-145.0;-160.0
-271;-183.0;-167.0
-271;-147.0;-160.0
-271;-162.0;-147.0
-271;-146.0;-158.0
-271;-158.0;-143.0
-271;-145.0;-158.0
-271;-160.0;-142.0
-271;-144.0;-160.0
-271;-160.0;-142.0
-271;-146.0;-161.0
-272;-185.0;-165.0
-272;-143.0;-160.0
-272;-158.0;-144.0
-272;-146.0;-156.0
-272;-157.0;-144.0
-272;-145.0;-160.0
-272;-159.0;-145.0
-272;-144.0;-161.0
-272;-161.0;-146.0
-272;-146.0;-161.0
-273;-183.0;-168.0
-273;-149.0;-159.0
-273;-160.0;-149.0
-273;-147.0;-161.0
-273;-160.0;-148.0
-273;-141.0;-166.0
-273;-159.0;-147.0
-273;-147.0;-162.0
-273;-161.0;-148.0
-273;-147.0;-160.0
-274;-187.0;-171.0
-274;-147.0;-163.0
-274;-159.0;-145.0
-274;-145.0;-158.0
-274;-163.0;-145.0
-274;-146.0;-162.0
-274;-165.0;-142.0
-274;-150.0;-159.0
-274;-164.0;-146.0
-274;-144.0;-162.0
-275;-180.0;-174.0
-275;-144.0;-160.0
-275;-162.0;-146.0
-275;-144.0;-160.0
